edge_id,start_stake,end_stake,route_direction,route_code,section_code
-14484,1570.173,1569.454,upstream,G5,G0005003
-14992,1570.173,1568.379,upstream,G5,G0005003
-16234,1570.173,1570.055,upstream,G5,G0005003
-17366,1570.173,1569.605,upstream,G5,G0005003
-1766,1570.173,1569.769,upstream,G5,G0005003
-1958,1570.173,1568.891,upstream,G5,G0005003
-2486,1570.173,1569.086,upstream,G5,G0005003
-3700,1570.173,1569.859,upstream,G5,G0005003
-4768,1570.173,1572.692,downstream,G5,G0005003
-4850,1570.173,1569.306,upstream,G5,G0005003
-7200,1570.173,1569.970,upstream,G5,G0005003
-7426,1570.173,1569.791,upstream,G5,G0005003
-7804,1570.173,1569.880,upstream,G5,G0005003
-8158,1570.173,1570.029,upstream,G5,G0005003
-882,1570.173,1569.792,upstream,G5,G0005003
-9260,1570.173,1570.066,upstream,G5,G0005003
-9626,1570.173,1568.977,upstream,G5,G0005003
-1674,1570.688,1573.202,downstream,G5,G0005003
-4484,1570.688,1570.440,upstream,G5,G0005003
-7568,1570.688,1570.667,upstream,G5,G0005003
-5098,1572.692,1572.924,downstream,G5,G0005003
-16872,1572.924,1572.945,downstream,G5,G0005003
-11746,1572.945,1573.171,downstream,G5,G0005003
-4296,1573.171,1573.763,downstream,G5,G0005003
-16606,1573.202,1573.309,downstream,G5,G0005003
-15760,1573.309,1573.863,downstream,G5,G0005003
-16844,1573.763,1573.986,downstream,G5,G0005003
-16294,1573.863,1573.944,downstream,G5,G0005003
-10074,1573.935,1573.287,upstream,G5,G0005003
-10276,1573.935,1573.573,upstream,G5,G0005003
-10548,1573.935,1573.041,upstream,G5,G0005003
-11238,1573.935,1573.696,upstream,G5,G0005003
-12820,1573.935,1573.361,upstream,G5,G0005003
-12922,1573.935,1574.033,downstream,G5,G0005003
-13254,1573.935,1573.756,upstream,G5,G0005003
-14922,1573.935,1573.379,upstream,G5,G0005003
-15228,1573.935,1573.889,upstream,G5,G0005003
-16298,1573.935,1573.811,upstream,G5,G0005003
-1924,1573.935,1573.613,upstream,G5,G0005003
-1954,1573.935,1573.898,upstream,G5,G0005003
-2208,1573.935,1573.680,upstream,G5,G0005003
-3948,1573.935,1573.878,upstream,G5,G0005003
-4190,1573.935,1569.533,upstream,G5,G0005003
-7522,1573.935,1573.660,upstream,G5,G0005003
-7654,1573.935,1573.852,upstream,G5,G0005003
-7966,1573.935,1573.815,upstream,G5,G0005003
-8068,1573.935,1573.803,upstream,G5,G0005003
-8440,1573.935,1572.952,upstream,G5,G0005003
-8612,1573.935,1571.406,upstream,G5,G0005003
-936,1573.935,1573.497,upstream,G5,G0005003
-3898,1573.944,1575.807,downstream,G5,G0005003
-11840,1573.978,1574.202,downstream,G5,G0005003
-4784,1573.986,1574.099,downstream,G5,G0005003
-13828,1574.099,1574.143,downstream,G5,G0005003
-4688,1574.143,1578.548,downstream,G5,G0005003
-11922,1574.202,1574.957,downstream,G5,G0005003
-7526,1574.957,1575.039,downstream,G5,G0005003
-8628,1575.807,1577.031,downstream,G5,G0005003
-1566,1577.031,1578.056,downstream,G5,G0005003
-9652,1578.056,1578.455,downstream,G5,G0005003
-1392,1578.455,1579.540,downstream,G5,G0005003
-2792,1578.548,1578.632,downstream,G5,G0005003
-11646,1578.632,1578.750,downstream,G5,G0005003
-10194,1578.750,1578.924,downstream,G5,G0005003
-13390,1578.924,1579.474,downstream,G5,G0005003
-8020,1579.474,1579.799,downstream,G5,G0005003
-13004,1579.540,1579.928,downstream,G5,G0005003
-6322,1579.799,1580.782,downstream,G5,G0005003
-12320,1579.928,1580.247,downstream,G5,G0005003
-2796,1580.247,1580.365,downstream,G5,G0005003
-11508,1580.365,1580.892,downstream,G5,G0005003
-7464,1580.782,1581.060,downstream,G5,G0005003
-8638,1580.892,1581.041,downstream,G5,G0005003
-3212,1581.041,1581.335,downstream,G5,G0005003
-11792#0,1581.060,1581.116,downstream,G5,G0005003
-11792#1,1581.116,1581.315,downstream,G5,G0005003
-15908,1581.315,1581.556,downstream,G5,G0005003
-8036,1581.335,1581.471,downstream,G5,G0005003
-16616,1581.471,1582.210,downstream,G5,G0005003
-7948,1581.556,1581.922,downstream,G5,G0005003
-11994,1581.922,1581.981,downstream,G5,G0005003
-14722#0,1581.981,1582.122,downstream,G5,G0005003
-14722#1,1582.096,1582.285,downstream,G5,G0005003
-2970,1582.210,1582.602,downstream,G5,G0005003
-14814,1582.602,1583.370,downstream,G5,G0005003
-17428,1583.370,1583.590,downstream,G5,G0005003
-10748,1589.456,1589.332,upstream,G5,G0005003
-11080,1589.456,1589.536,downstream,G5,G0005003
-11880,1589.456,1589.402,upstream,G5,G0005003
-11970,1589.456,1588.819,upstream,G5,G0005003
-13714,1589.456,1589.368,upstream,G5,G0005003
-15126,1589.456,1589.324,upstream,G5,G0005003
-16432,1589.456,1588.141,upstream,G5,G0005003
-3360#0,1589.456,1589.397,upstream,G5,G0005003
-3364#0,1589.456,1589.397,upstream,G5,G0005003
-3364#1,1589.456,1589.294,upstream,G5,G0005003
-5458,1589.456,1589.133,upstream,G5,G0005003
-7054#6,1589.456,1589.352,upstream,G5,G0005003
-7054#7,1589.456,1589.355,upstream,G5,G0005003
-9086#4,1589.456,1589.352,upstream,G5,G0005003
-9086#5,1589.456,1589.355,upstream,G5,G0005003
-9256#0,1589.456,1589.250,upstream,G5,G0005003
-9256#1,1589.456,1589.222,upstream,G5,G0005003
-9256#2,1589.456,1589.199,upstream,G5,G0005003
-9256#3,1589.456,1589.273,upstream,G5,G0005003
-9256#4,1589.456,1589.167,upstream,G5,G0005003
-9256#5,1589.456,1589.080,upstream,G5,G0005003
-9256#6,1589.456,1589.146,upstream,G5,G0005003
-9256#7,1589.456,1589.035,upstream,G5,G0005003
-9256#8,1589.456,1589.330,upstream,G5,G0005003
-9256#9,1589.456,1589.337,upstream,G5,G0005003
-9258#3,1589.456,1589.273,upstream,G5,G0005003
-9258#4,1589.456,1589.167,upstream,G5,G0005003
-9258#5,1589.456,1589.080,upstream,G5,G0005003
-9258#6,1589.456,1589.146,upstream,G5,G0005003
-9258#8,1589.456,1589.330,upstream,G5,G0005003
-8316#0,1589.536,1589.683,downstream,G5,G0005003
-8316#1,1589.683,1589.890,downstream,G5,G0005003
-7484#2,1589.890,1590.153,downstream,G5,G0005003
-8316#2,1589.890,1590.153,downstream,G5,G0005003
-8316#3,1590.153,1590.430,downstream,G5,G0005003
-8316#4,1590.430,1590.468,downstream,G5,G0005003
-13184,1590.468,1590.532,downstream,G5,G0005003
-3098#0,1590.532,1590.624,downstream,G5,G0005003
-13968,1590.619,1529.179,upstream,G5,G0005002
-3098#1,1590.624,1590.883,downstream,G5,G0005003
-7484#5,1590.624,1590.883,downstream,G5,G0005003
-3098#2,1590.883,1591.049,downstream,G5,G0005003
-7484#6,1590.883,1591.049,downstream,G5,G0005003
-3098#3,1591.049,1591.153,downstream,G5,G0005003
-7484#7,1591.049,1591.153,downstream,G5,G0005003
-7648,1591.153,1591.174,downstream,G5,G0005003
-4810,1591.174,1591.974,downstream,G5,G0005003
-9822,1591.974,1592.100,downstream,G5,G0005003
-14148#0,1592.100,1592.160,downstream,G5,G0005003
-14148#1,1592.160,1592.240,downstream,G5,G0005003
-972,1592.240,1592.444,downstream,G5,G0005003
-4786#0,1592.444,1592.562,downstream,G5,G0005003
-4788#0,1592.444,1592.562,downstream,G5,G0005003
-4786#1,1592.562,1592.941,downstream,G5,G0005003
-4786#2,1592.941,1593.106,downstream,G5,G0005003
-13320#0,1593.106,1593.676,downstream,G5,G0005003
-13320#1,1593.676,1593.774,downstream,G5,G0005003
-4788#3,1593.676,1593.774,downstream,G5,G0005003
-1062,1604.595,1608.280,downstream,G5,G0005003
-1470,1604.595,1604.581,upstream,G5,G0005003
-15842,1604.595,1603.103,upstream,G5,G0005003
-10476,1606.126,1605.984,upstream,G5,G0005003
-14360,1606.126,1606.043,upstream,G5,G0005003
-16702,1606.126,1606.348,downstream,G5,G0005003
-9870,1606.348,1606.398,downstream,G5,G0005003
-15404,1606.398,1606.450,downstream,G5,G0005003
-7238,1608.280,1608.458,downstream,G5,G0005003
-1798,1608.458,1609.211,downstream,G5,G0005003
-12290,1609.211,1609.339,downstream,G5,G0005003
-16950,1609.339,1610.162,downstream,G5,G0005003
-15820,1610.162,1610.198,downstream,G5,G0005003
-5466,1610.198,1610.321,downstream,G5,G0005003
-12888,1610.321,1610.338,downstream,G5,G0005003
-12990,1610.338,1612.282,downstream,G5,G0005003
-12434,1612.282,1612.295,downstream,G5,G0005003
-2818,1612.295,1613.629,downstream,G5,G0005003
E62,1613.629,1613.684,downstream,G5,G0005003
E63,1613.684,1613.844,downstream,G5,G0005003
E64,1613.844,1614.016,downstream,G5,G0005003
-8070,1614.016,1615.540,downstream,G5,G0005003
-11680,1614.533,1614.237,upstream,G5,G0005003
-12700,1614.533,1618.686,downstream,G5,G0005003
-14850,1614.533,1613.773,upstream,G5,G0005003
-17250,1614.533,1614.515,upstream,G5,G0005003
-1752,1614.533,1613.455,upstream,G5,G0005003
-9314,1614.533,1614.499,upstream,G5,G0005003
-13530,1615.134,1614.956,upstream,G5,G0005003
-3384#0,1615.134,1614.556,upstream,G5,G0005003
-3384#1,1615.134,1614.812,upstream,G5,G0005003
-3384#10,1615.134,1615.565,downstream,G5,G0005003
-3384#2,1615.134,1614.892,upstream,G5,G0005003
-3384#3,1615.134,1614.828,upstream,G5,G0005003
-3384#4,1615.134,1614.954,upstream,G5,G0005003
-3384#5,1615.134,1614.956,upstream,G5,G0005003
-3384#6,1615.134,1614.825,upstream,G5,G0005003
-3384#7,1615.134,1614.861,upstream,G5,G0005003
-3384#8,1615.134,1614.848,upstream,G5,G0005003
-3384#9,1615.134,1614.863,upstream,G5,G0005003
-4230#1,1615.134,1614.592,upstream,G5,G0005003
-4230#10,1615.134,1614.691,upstream,G5,G0005003
-4230#11,1615.134,1614.948,upstream,G5,G0005003
-4230#12,1615.134,1614.842,upstream,G5,G0005003
-4230#2,1615.134,1614.556,upstream,G5,G0005003
-4230#3,1615.134,1615.043,upstream,G5,G0005003
-4230#4,1615.134,1614.728,upstream,G5,G0005003
-4230#5,1615.134,1614.446,upstream,G5,G0005003
-4230#6,1615.134,1614.539,upstream,G5,G0005003
-4230#7,1615.134,1614.924,upstream,G5,G0005003
-4230#8,1615.134,1614.876,upstream,G5,G0005003
-4230#9,1615.134,1614.797,upstream,G5,G0005003
-4232#1,1615.134,1614.592,upstream,G5,G0005003
-4232#11,1615.134,1614.948,upstream,G5,G0005003
-4232#12,1615.134,1614.086,upstream,G5,G0005003
-4232#13,1615.134,1614.812,upstream,G5,G0005003
-4232#14,1615.134,1614.892,upstream,G5,G0005003
-4232#15,1615.134,1614.828,upstream,G5,G0005003
-4232#16,1615.134,1614.954,upstream,G5,G0005003
-4232#17,1615.134,1614.956,upstream,G5,G0005003
-4232#18,1615.134,1614.825,upstream,G5,G0005003
-4232#19,1615.134,1614.861,upstream,G5,G0005003
-4232#3,1615.134,1615.043,upstream,G5,G0005003
-4232#7,1615.134,1614.924,upstream,G5,G0005003
-4232#8,1615.134,1614.876,upstream,G5,G0005003
-11800,1615.540,1616.268,downstream,G5,G0005003
-3384#11,1615.565,1615.997,downstream,G5,G0005003
-4232#22,1615.565,1615.134,upstream,G5,G0005003
-4232#23,1615.565,1615.997,downstream,G5,G0005003
-3384#12,1615.997,1616.308,downstream,G5,G0005003
-4232#24,1615.997,1616.308,downstream,G5,G0005003
-12240,1616.268,1616.891,downstream,G5,G0005003
-15106,1616.308,1617.065,downstream,G5,G0005003
-9494,1616.891,1617.101,downstream,G5,G0005003
-3754,1617.065,1618.154,downstream,G5,G0005003
-11108,1617.101,1617.229,downstream,G5,G0005003
-13964,1617.229,1617.354,downstream,G5,G0005003
-4056,1617.354,1618.171,downstream,G5,G0005003
-11470,1618.171,1618.190,downstream,G5,G0005003
-6218,1618.686,1618.862,downstream,G5,G0005003
-14240,1618.862,1623.800,downstream,G5,G0005003
-2144,1619.120,1619.184,downstream,G5,G0005003
-10148,1619.303,1619.176,upstream,G5,G0005003
-1200,1619.303,1616.052,upstream,G5,G0005003
-12708,1619.303,1618.952,upstream,G5,G0005003
-15876,1619.303,1619.056,upstream,G5,G0005003
-1594,1619.303,1619.290,upstream,G5,G0005003
-16548,1619.303,1617.682,upstream,G5,G0005003
-5028,1619.303,1611.223,upstream,G5,G0005003
-5440,1619.303,1618.477,upstream,G5,G0005003
-7598,1619.303,1619.733,downstream,G5,G0005003
E39,1619.303,1619.150,upstream,G5,G0005003
-11332,1619.421,1619.120,upstream,G5,G0005003
-1164,1619.421,1619.332,upstream,G5,G0005003
-13588,1619.421,1619.411,upstream,G5,G0005003
-15630#0,1619.421,1619.239,upstream,G5,G0005003
-15630#1,1619.421,1619.339,upstream,G5,G0005003
-15632#0,1619.421,1619.239,upstream,G5,G0005003
-15632#1,1619.421,1619.250,upstream,G5,G0005003
-2146,1619.421,1619.062,upstream,G5,G0005003
-6324,1619.421,1619.148,upstream,G5,G0005003
-7420,1619.421,1619.408,upstream,G5,G0005003
-7918,1619.421,1620.224,downstream,G5,G0005003
-7902,1619.733,1620.553,downstream,G5,G0005003
E61,1620.224,1620.666,downstream,G5,G0005003
-8340,1620.553,1620.643,downstream,G5,G0005003
-12088,1620.643,1620.964,downstream,G5,G0005003
E60,1620.666,1620.846,downstream,G5,G0005003
-17112,1620.846,1621.494,downstream,G5,G0005003
-9114,1620.964,1620.977,downstream,G5,G0005003
-3616,1620.977,1621.255,downstream,G5,G0005003
-12762,1621.494,1621.870,downstream,G5,G0005003
-13006,1621.870,1623.464,downstream,G5,G0005003
-15950,1623.464,1631.672,downstream,G5,G0005003
-16066,1631.672,1631.684,downstream,G5,G0005003
-16822#0,1631.684,1632.088,downstream,G5,G0005003
-16824#0,1631.684,1632.088,downstream,G5,G0005003
-16822#1,1632.088,1632.414,downstream,G5,G0005003
-16824#1,1632.088,1632.414,downstream,G5,G0005003
-16822#2,1632.414,1632.710,downstream,G5,G0005003
-16824#2,1632.414,1632.710,downstream,G5,G0005003
-16824#3,1632.710,1633.298,downstream,G5,G0005003
-16824#4,1633.298,1633.643,downstream,G5,G0005003
-16822#5,1633.643,1633.788,downstream,G5,G0005003
-16824#5,1633.643,1633.788,downstream,G5,G0005003
-16822#6,1633.788,1634.039,downstream,G5,G0005003
-16824#6,1633.788,1634.039,downstream,G5,G0005003
-16822#7,1634.039,1634.562,downstream,G5,G0005003
-16824#7,1634.039,1634.562,downstream,G5,G0005003
-16824#8,1634.562,1634.839,downstream,G5,G0005003
-14868,1636.678,1637.231,downstream,G5,G0005003
-13948,1636.887,1636.634,upstream,G5,G0005003
-16112,1636.887,1639.673,downstream,G5,G0005003
-4250,1636.887,1635.490,upstream,G5,G0005003
-3626,1637.231,1637.240,downstream,G5,G0005003
-5428,1637.240,1637.645,downstream,G5,G0005003
-1138#0,1637.566,1637.415,upstream,G5,G0005003
-1138#1,1637.566,1637.316,upstream,G5,G0005003
-1138#2,1637.566,1637.186,upstream,G5,G0005003
-1138#3,1637.566,1637.182,upstream,G5,G0005003
-1138#4,1637.566,1637.362,upstream,G5,G0005003
-1138#5,1637.566,1637.409,upstream,G5,G0005003
-13722,1637.566,1637.317,upstream,G5,G0005003
-14818,1637.566,1637.514,upstream,G5,G0005003
-15614,1637.566,1637.361,upstream,G5,G0005003
-16822#11,1637.566,1637.316,upstream,G5,G0005003
-16822#12,1637.566,1637.186,upstream,G5,G0005003
-16822#13,1637.566,1637.182,upstream,G5,G0005003
-16822#14,1637.566,1637.362,upstream,G5,G0005003
-16822#15,1637.566,1637.409,upstream,G5,G0005003
-16824#9,1637.566,1637.485,upstream,G5,G0005003
-17244#0,1637.566,1637.407,upstream,G5,G0005003
-17244#1,1637.566,1637.477,upstream,G5,G0005003
-4868,1637.566,1637.346,upstream,G5,G0005003
-756,1637.566,1637.316,upstream,G5,G0005003
-7814,1637.566,1637.542,upstream,G5,G0005003
-9302,1637.566,1640.652,downstream,G5,G0005003
-7758,1637.645,1637.725,downstream,G5,G0005003
-5012,1637.725,1637.749,downstream,G5,G0005003
-9106,1637.749,1637.964,downstream,G5,G0005003
E59,1637.964,1638.328,downstream,G5,G0005003
E58,1638.328,1639.097,downstream,G5,G0005003
E42,1639.097,1639.350,downstream,G5,G0005003
-7552,1640.652,1640.901,downstream,G5,G0005003
-8652,1640.901,1642.306,downstream,G5,G0005003
-17022,1642.306,1642.336,downstream,G5,G0005003
-5206,1642.336,1643.578,downstream,G5,G0005003
-1690,1643.080,1646.959,downstream,G5,G0005003
-2682,1643.080,1642.889,upstream,G5,G0005003
-11224,1645.369,1645.298,upstream,G5,G0005003
-13272,1645.369,1641.836,upstream,G5,G0005003
-13664,1645.369,1644.431,upstream,G5,G0005003
-14432,1645.369,1645.756,downstream,G5,G0005003
-16720,1645.369,1645.180,upstream,G5,G0005003
-14828,1646.959,1647.548,downstream,G5,G0005003
-10206,1647.435,1646.967,upstream,G5,G0005003
-14642,1647.435,1651.897,downstream,G5,G0005003
-15142,1647.435,1647.396,upstream,G5,G0005003
-4060,1647.435,1647.418,upstream,G5,G0005003
-732,1647.435,1647.428,upstream,G5,G0005003
-8188,1647.435,1647.416,upstream,G5,G0005003
-8752,1647.435,1647.302,upstream,G5,G0005003
-9910,1647.435,1646.934,upstream,G5,G0005003
-14218,1647.548,1648.778,downstream,G5,G0005003
-8280,1648.778,1648.806,downstream,G5,G0005003
-3494,1648.860,1653.531,downstream,G5,G0005003
-2658,1651.897,1652.193,downstream,G5,G0005003
-2746,1652.193,1652.564,downstream,G5,G0005003
-15416,1653.531,1653.537,downstream,G5,G0005003
-8916,1653.537,1654.004,downstream,G5,G0005003
-1542,1654.004,1654.021,downstream,G5,G0005003
-8960,1654.021,1654.523,downstream,G5,G0005003
-16928,1654.523,1654.560,downstream,G5,G0005003
-15400,1654.560,1654.693,downstream,G5,G0005003
-8974,1654.693,1654.710,downstream,G5,G0005003
-10108,1662.083,1662.001,upstream,G5,G0005003
-11690,1662.083,1662.064,upstream,G5,G0005003
-11818,1662.083,1661.103,upstream,G5,G0005003
-13846,1662.083,1664.473,downstream,G5,G0005003
-14662,1662.083,1662.069,upstream,G5,G0005003
-15048,1662.083,1661.421,upstream,G5,G0005003
-2226,1662.083,1661.566,upstream,G5,G0005003
-5686,1662.083,1661.929,upstream,G5,G0005003
-6080,1662.083,1657.098,upstream,G5,G0005003
-10050,1662.519,1662.356,upstream,G5,G0005003
-12610,1662.519,1664.875,downstream,G5,G0005003
-17188,1662.519,1662.459,upstream,G5,G0005003
-4832,1662.519,1662.517,upstream,G5,G0005003
-10180,1664.473,1664.721,downstream,G5,G0005003
-2790,1664.779,1664.721,upstream,G5,G0005003
-6362,1664.779,1664.966,downstream,G5,G0005003
-16348,1664.867,1666.552,downstream,G5,G0005003
-2634,1664.875,1665.156,downstream,G5,G0005003
-4912,1665.156,1665.173,downstream,G5,G0005003
-12874,1665.169,1666.648,downstream,G5,G0005003
-6822,1665.173,1665.537,downstream,G5,G0005003
-8138,1665.537,1666.300,downstream,G5,G0005003
-4304,1666.300,1666.436,downstream,G5,G0005003
-13518,1666.436,1666.451,downstream,G5,G0005003
-14976,1666.451,1667.430,downstream,G5,G0005003
-11204,1666.552,1667.852,downstream,G5,G0005003
-11126,1666.648,1668.113,downstream,G5,G0005003
-7944,1667.430,1672.414,downstream,G5,G0005003
-8396,1667.852,1668.257,downstream,G5,G0005003
-5408,1668.113,1668.794,downstream,G5,G0005003
-2410,1668.311,1669.180,downstream,G5,G0005003
-7316,1669.180,1669.637,downstream,G5,G0005003
-4746,1669.565,1669.625,downstream,G5,G0005003
-10096,1669.625,1669.232,upstream,G5,G0005003
-10460,1669.625,1667.540,upstream,G5,G0005003
-10726,1669.625,1669.582,upstream,G5,G0005003
-11272,1669.625,1671.889,downstream,G5,G0005003
-12354,1669.625,1669.384,upstream,G5,G0005003
-14278,1669.625,1669.495,upstream,G5,G0005003
-15578,1669.625,1669.448,upstream,G5,G0005003
-17096,1669.625,1669.597,upstream,G5,G0005003
-2402,1669.625,1669.149,upstream,G5,G0005003
-2866,1669.625,1669.590,upstream,G5,G0005003
-3370,1669.625,1669.502,upstream,G5,G0005003
-5176,1669.625,1668.712,upstream,G5,G0005003
-6526,1669.625,1668.798,upstream,G5,G0005003
-8650,1669.625,1666.234,upstream,G5,G0005003
-13732,1669.988,1669.127,upstream,G5,G0005003
-3050,1669.988,1672.256,downstream,G5,G0005003
-8500,1672.256,1672.315,downstream,G5,G0005003
-14532,1672.315,1673.149,downstream,G5,G0005003
-3276,1673.149,1673.188,downstream,G5,G0005003
-16050,1673.188,1675.262,downstream,G5,G0005003
-6998,1675.262,1675.393,downstream,G5,G0005003
-10112,1675.393,1675.518,downstream,G5,G0005003
-5914,1675.518,1675.858,downstream,G5,G0005003
-5470,1675.858,1676.342,downstream,G5,G0005003
-16648,1676.342,1677.029,downstream,G5,G0005003
-17298,1677.029,1680.423,downstream,G5,G0005003
-698,1680.423,1680.466,downstream,G5,G0005003
-3420,1680.466,1680.650,downstream,G5,G0005003
-7296,1680.650,1680.677,downstream,G5,G0005003
-14894,1684.700,1684.531,upstream,G5,G0005003
-17400,1684.700,1684.338,upstream,G5,G0005003
-2750,1684.700,1684.668,upstream,G5,G0005003
-6534,1684.700,1684.982,downstream,G5,G0005003
-11436,1684.784,1684.400,upstream,G5,G0005003
-11632,1684.784,1684.316,upstream,G5,G0005003
-12556,1684.784,1684.742,upstream,G5,G0005003
-13472,1684.784,1685.064,downstream,G5,G0005003
-13512,1684.784,1684.611,upstream,G5,G0005003
-15536,1684.784,1684.766,upstream,G5,G0005003
-16716,1684.784,1684.183,upstream,G5,G0005003
-17336,1684.784,1684.461,upstream,G5,G0005003
-1856,1684.784,1684.443,upstream,G5,G0005003
-2202,1684.784,1684.732,upstream,G5,G0005003
-2962,1684.784,1683.371,upstream,G5,G0005003
-4988,1684.784,1684.554,upstream,G5,G0005003
-5490,1684.784,1684.660,upstream,G5,G0005003
-8382,1684.784,1684.743,upstream,G5,G0005003
-8598,1684.784,1684.765,upstream,G5,G0005003
