gantry_id,interval_start,total_flow,k1,k2,k3,k4,h1,h2,h3,h4,h5,h6
G007651003000620010,505,43,33,3,0,0,2,4,0,0,0,1
G007651003000620010,510,52,34,0,0,0,5,6,6,1,0,0
G007651003000620010,515,56,41,0,0,0,4,4,4,2,0,1
G007651003000620010,520,61,46,2,2,0,3,4,4,0,0,0
G007651003000620010,525,71,54,1,0,0,4,4,7,0,0,1
G007651003000620010,530,52,42,0,0,0,6,1,3,0,0,0
G007651003000620010,535,51,42,1,0,0,0,2,5,0,0,1
G007651003000710010,480,37,24,1,0,1,2,5,3,0,0,1
G007651003000710010,485,41,31,0,1,0,5,2,2,0,0,0
G007651003000710010,490,28,22,0,0,0,2,0,3,0,0,1
G007651003000710010,495,29,23,0,1,0,2,2,1,0,0,0
G007651003000710010,500,31,21,1,0,0,4,5,0,0,0,0
G007651003000710010,505,40,29,0,0,0,3,4,3,0,1,0
G007651003000710010,510,32,27,0,0,0,2,3,0,0,0,0
G007651003000710010,515,51,41,1,1,0,5,2,1,0,0,0
G007651003000710010,520,35,30,0,1,0,0,2,2,0,0,0
G007651003000710010,525,31,24,1,1,0,3,1,1,0,0,0
G007651003000710010,530,37,28,0,0,0,1,3,3,0,0,2
G007651003000710010,535,38,30,0,1,0,3,2,1,1,0,0
G007651003000720010,480,29,26,0,0,0,2,1,0,0,0,0
G007651003000720010,485,29,22,0,1,0,3,1,1,1,0,0
G007651003000720010,490,32,26,0,0,0,2,0,2,2,0,0
G007651003000720010,495,31,22,0,0,0,2,4,2,1,0,0
G007651003000720010,500,41,30,0,1,0,5,1,4,0,0,0
G007651003000720010,505,49,36,0,1,0,5,5,1,1,0,0
G007651003000720010,510,29,24,0,0,0,1,3,0,0,0,1
G007651003000720010,515,38,24,0,0,0,3,5,5,1,0,0
G007651003000720010,520,48,35,0,1,0,2,5,3,2,0,0
G007651003000720010,525,45,35,0,1,0,4,2,2,0,0,1
G007651003000720010,530,45,36,0,0,0,2,5,2,0,0,0
G007651003000720010,535,46,36,0,0,0,5,1,3,0,0,1
G007651003000810010,480,26,19,0,1,0,3,2,1,0,0,0
G007651003000810010,485,21,16,0,0,0,1,1,3,0,0,0
G007651003000810010,490,14,9,0,1,0,1,2,0,0,0,1
G007651003000810010,495,20,12,1,0,0,4,3,0,0,0,0
G007651003000810010,500,25,19,0,0,0,2,2,2,0,0,0
G007651003000810010,505,20,15,1,0,0,3,1,0,0,0,0
G007651003000810010,510,25,15,0,3,0,4,1,2,0,0,0
G007651003000810010,515,18,15,1,0,0,0,1,1,0,0,0
G007651003000810010,520,16,13,0,1,0,1,1,0,0,0,0
G007651003000810010,525,26,19,0,1,0,2,0,3,0,0,1
G007651003000810010,530,25,20,0,0,0,2,2,0,1,0,0
G007651003000810010,535,28,19,0,1,0,2,2,3,1,0,0
G007651003000820010,480,17,11,0,0,0,2,0,3,0,0,1
G007651003000820010,485,21,16,0,0,0,1,3,1,0,0,0
G007651003000820010,490,12,7,0,0,0,3,2,0,0,0,0
G007651003000820010,495,16,12,0,1,0,2,0,0,1,0,0
G007651003000820010,500,22,21,0,0,0,0,1,0,0,0,0
G007651003000820010,505,30,22,0,1,0,2,3,2,0,0,0
G007651003000820010,510,27,21,0,0,0,2,1,2,1,0,0
G007651003000820010,515,31,26,0,1,0,2,2,0,0,0,0
G007651003000820010,520,26,22,0,0,0,2,1,1,0,0,0
G007651003000820010,525,26,16,0,0,0,2,4,2,1,0,1
G007651003000820010,530,32,25,0,1,0,1,3,2,0,0,0
G007651003000820010,535,37,27,0,1,0,6,3,0,0,0,0
G007651003001810010,480,13,11,0,1,0,0,1,0,0,0,0
G007651003001810010,485,16,7,1,0,0,5,2,1,0,0,0
G007651003001810010,490,9,7,0,0,0,0,2,0,0,0,0
G007651003001810010,495,8,7,0,0,0,1,0,0,0,0,0
G007651003001810010,500,8,3,0,1,0,2,1,1,0,0,0
G007651003001810010,505,11,8,0,0,0,0,1,2,0,0,0
G007651003001810010,510,13,10,1,0,0,0,1,1,0,0,0
G007651003001810010,515,18,13,0,1,0,1,1,1,0,0,1
G007651003001810010,520,30,22,0,0,0,1,4,2,1,0,0
G007651003001810010,525,20,14,0,1,1,2,0,1,1,0,0
G007651003001810010,530,14,11,0,0,0,1,1,1,0,0,0
G007651003001810010,535,7,6,0,0,0,0,0,1,0,0,0
G420151001000110010,480,396,379,1,1,0,14,0,0,1,0,0
G420151001000110010,485,416,393,0,2,0,16,2,1,2,0,0
G420151001000110010,490,412,391,0,0,1,18,1,0,1,0,0
G420151001000110010,495,361,343,1,0,0,15,0,0,2,0,0
G420151001000110010,500,372,346,0,0,3,21,1,0,1,0,0
G420151001000110010,505,348,323,1,1,1,20,0,2,0,0,0
G420151001000110010,510,351,334,0,0,0,15,0,0,2,0,0
G420151001000110010,515,347,322,0,1,0,20,1,1,2,0,0
G420151001000110010,520,309,287,0,0,2,17,1,0,2,0,0
G420151001000110010,525,330,313,0,1,0,16,0,0,0,0,0
G420151001000110010,530,312,288,0,0,0,21,0,1,2,0,0
G420151001000110010,535,346,320,1,0,0,25,0,0,0,0,0
G420151001000120010,480,361,339,0,1,0,20,0,0,1,0,0
G420151001000120010,485,351,324,0,1,0,24,0,1,0,0,1
G420151001000120010,490,350,336,0,0,0,12,0,2,0,0,0
G420151001000120010,495,361,339,0,0,1,19,1,1,0,0,0
G420151001000120010,500,418,387,1,2,0,24,3,1,0,0,0
G420151001000120010,505,345,324,0,0,0,15,2,2,2,0,0
G420151001000120010,510,357,338,2,0,0,13,1,0,3,0,0
G420151001000120010,515,335,312,0,1,0,19,1,2,0,0,0
G420151001000120010,520,345,319,1,1,0,18,1,2,3,0,0
G420151001000120010,525,325,295,0,0,0,25,1,3,1,0,0
G420151001000120010,530,320,299,0,2,0,16,1,1,1,0,0
G420151001000120010,535,257,239,0,0,0,15,1,2,0,0,0
G420151001000220010,480,409,386,0,1,0,21,0,0,1,0,0
G420151001000220010,485,358,337,0,0,0,17,0,3,0,0,1
G420151001000220010,490,351,333,0,0,0,18,0,0,0,0,0
G420151001000220010,495,381,353,1,1,0,22,2,2,0,0,0
G420151001000220010,500,361,343,0,0,0,16,2,0,0,0,0
G420151001000220010,505,333,308,0,0,0,19,2,2,2,0,0
G420151001000220010,510,363,346,2,1,0,12,0,1,1,0,0
G420151001000220010,515,324,302,0,0,0,17,2,2,1,0,0
G420151001000220010,520,347,319,1,2,0,19,2,4,0,0,0
G420151001000220010,525,310,281,0,2,0,26,0,1,0,0,0
G420151001000220010,530,251,236,0,0,0,12,1,1,1,0,0
G420151001000220010,535,252,226,0,0,0,22,1,2,1,0,0
G420151001000410010,480,324,301,0,1,5,15,0,1,1,0,0
G420151001000410010,485,334,321,0,0,1,10,0,0,2,0,0
G420151001000410010,490,296,274,0,0,0,18,0,1,3,0,0
G420151001000410010,495,301,282,0,0,0,12,4,0,3,0,0
G420151001000410010,500,316,294,0,0,0,16,4,1,1,0,0
G420151001000410010,505,357,339,0,0,0,13,2,1,1,1,0
G420151001000410010,510,351,327,0,1,3,18,1,0,0,1,0
G420151001000410010,515,357,326,0,0,0,27,3,1,0,0,0
G420151001000410010,520,365,333,0,0,0,24,0,2,6,0,0
G420151001000410010,525,340,314,0,0,0,18,2,2,4,0,0
G420151001000410010,530,295,270,0,0,0,24,0,0,1,0,0
G420151001000410010,535,278,252,0,2,0,22,0,1,1,0,0
G420151001000510010,480,443,415,0,1,0,22,2,2,1,0,0
G420151001000510010,485,412,387,0,2,0,15,2,3,3,0,0
G420151001000510010,490,403,380,0,0,5,15,0,1,2,0,0
G420151001000510010,495,421,393,0,0,1,20,0,1,6,0,0
G420151001000510010,500,426,395,0,2,1,21,3,0,4,0,0
G420151001000510010,505,427,405,0,0,0,16,5,0,1,0,0
G420151001000510010,510,419,396,0,0,0,18,1,1,3,0,0
G420151001000510010,515,421,393,0,1,2,21,0,1,1,2,0
G420151001000510010,520,397,368,0,1,0,25,1,2,0,0,0
G420151001000510010,525,421,391,0,0,0,23,2,1,4,0,0
G420151001000510010,530,385,350,0,0,0,25,1,2,7,0,0
G420151001000510010,535,393,356,0,1,0,30,2,2,2,0,0
G420151001000520010,480,419,400,0,1,0,17,1,0,0,0,0
G420151001000520010,485,396,373,1,1,0,18,1,2,0,0,0
G420151001000520010,490,400,378,0,0,0,18,2,1,1,0,0
G420151001000520010,495,416,398,0,1,1,13,0,1,2,0,0
G420151001000520010,500,397,380,1,1,0,15,0,0,0,0,0
G420151001000520010,505,424,397,0,2,1,22,0,1,1,0,0
G420151001000520010,510,409,385,0,1,0,19,0,3,1,0,0
G420151001000520010,515,342,321,0,1,0,18,0,2,0,0,0
G420151001000520010,520,389,373,0,1,0,14,0,0,1,0,0
G420151001000520010,525,331,307,0,0,0,21,0,1,2,0,0
G420151001000520010,530,367,339,0,0,0,24,0,4,0,0,0
G420151001000520010,535,353,324,0,0,0,25,0,4,0,0,0
G420151001000610010,480,399,382,0,0,1,12,0,2,2,0,0
G420151001000610010,485,422,393,0,0,0,22,3,2,2,0,0
G420151001000610010,490,398,377,1,1,0,13,1,3,2,0,0
G420151001000610010,495,401,374,0,0,5,19,1,1,1,0,0
G420151001000610010,500,377,349,0,1,1,21,0,1,4,0,0
G420151001000610010,505,364,338,0,1,0,16,5,0,4,0,0
G420151001000610010,510,373,352,0,0,0,19,1,0,1,0,0
G420151001000610010,515,360,340,0,0,0,14,2,0,4,0,0
G420151001000610010,520,335,311,0,1,0,19,0,1,1,1,1
G420151001000610010,525,365,339,0,0,0,24,1,0,0,0,1
G420151001000610010,530,332,309,0,0,0,20,1,0,2,0,0
G420151001000610010,535,349,318,0,0,0,23,2,0,6,0,0
G420151001000620010,480,356,335,1,2,0,16,1,1,0,0,0
G420151001000620010,485,345,327,0,0,0,15,2,1,0,0,0
G420151001000620010,490,372,354,0,1,1,14,0,1,1,0,0
G420151001000620010,495,346,328,1,0,1,15,0,0,1,0,0
G420151001000620010,500,369,345,0,2,1,19,1,0,1,0,0
G420151001000620010,505,383,365,0,2,1,12,0,3,0,0,0
G420151001000620010,510,312,290,0,0,0,21,0,1,0,0,0
G420151001000620010,515,334,320,0,1,0,11,1,1,0,0,0
G420151001000620010,520,306,284,0,0,0,20,0,1,1,0,0
G420151001000620010,525,373,345,0,0,0,27,0,1,0,0,0
G420151001000620010,530,322,303,0,0,0,18,0,1,0,0,0
G420151001000620010,535,315,292,1,0,0,20,0,2,0,0,0
G420151001000710010,480,380,356,1,1,1,21,0,0,0,0,0
G420151001000710010,485,414,396,0,0,0,17,1,0,0,0,0
G420151001000710010,490,360,347,0,0,0,12,0,1,0,0,0
G420151001000710010,495,333,317,0,0,0,13,2,0,1,0,0
G420151001000710010,500,377,356,0,0,0,19,1,0,1,0,0
G420151001000710010,505,329,308,1,0,4,13,2,0,1,0,0
G420151001000710010,510,397,361,0,0,1,32,0,1,2,0,0
G420151001000710010,515,372,348,0,1,0,17,5,0,1,0,0
G420151001000710010,520,368,341,0,0,0,23,1,0,3,0,0
G420151001000710010,525,360,334,0,1,0,18,2,1,1,2,1
G420151001000710010,530,355,329,0,0,0,23,1,1,0,0,1
G420151001000710010,535,325,302,0,0,0,19,2,0,2,0,0
G420151001000720010,480,325,309,0,0,0,14,2,0,0,0,0
G420151001000720010,485,334,317,0,1,0,12,1,2,1,0,0
G420151001000720010,490,288,277,0,0,0,10,0,0,1,0,0
G420151001000720010,495,340,320,0,0,0,19,1,0,0,0,0
G420151001000720010,500,332,313,0,1,2,14,0,1,1,0,0
G420151001000720010,505,322,301,0,0,0,18,0,3,0,0,0
G420151001000720010,510,312,293,0,0,0,17,1,1,0,0,0
G420151001000720010,515,308,291,0,0,0,17,0,0,0,0,0
G420151001000720010,520,344,314,0,0,0,27,0,1,2,0,0
G420151001000720010,525,299,280,0,0,0,18,0,1,0,0,0
G420151001000720010,530,297,271,1,1,0,23,0,1,0,0,0
G420151001000720010,535,283,270,0,2,0,9,0,2,0,0,0
G420151001000810010,480,426,411,0,1,0,13,0,1,0,0,0
G420151001000810010,485,425,409,1,0,1,14,0,0,0,0,0
G420151001000810010,490,410,393,1,0,1,15,0,0,0,0,0
G420151001000810010,495,416,402,0,1,1,11,0,1,0,0,0
G420151001000810010,500,414,397,0,0,0,16,0,0,1,0,0
G420151001000810010,505,407,387,0,0,0,19,0,1,0,0,0
G420151001000810010,510,390,369,0,0,0,21,0,0,0,0,0
G420151001000810010,515,403,382,1,0,4,13,2,0,1,0,0
G420151001000810010,520,376,349,0,0,1,25,0,0,1,0,0
G420151001000810010,525,395,372,0,3,0,17,2,0,1,0,0
G420151001000810010,530,384,351,0,0,0,29,3,0,0,1,0
G420151001000810010,535,368,341,0,2,0,21,0,1,1,1,1
G420151001000820010,480,401,383,1,1,0,11,3,2,0,0,0
G420151001000820010,485,394,379,0,2,0,11,0,0,2,0,0
G420151001000820010,490,398,382,0,0,0,15,1,0,0,0,0
G420151001000820010,495,385,360,0,0,1,22,0,1,1,0,0
G420151001000820010,500,409,390,0,0,1,14,0,2,2,0,0
G420151001000820010,505,386,356,0,0,0,28,0,2,0,0,0
G420151001000820010,510,381,360,0,1,0,19,1,0,0,0,0
G420151001000820010,515,381,362,0,1,0,16,0,0,2,0,0
G420151001000820010,520,385,362,0,0,0,20,0,1,2,0,0
G420151001000820010,525,405,382,0,0,0,20,1,2,0,0,0
G420151001000820010,530,365,339,0,1,0,22,0,3,0,0,0
G420151001000820010,535,380,356,0,3,1,20,0,0,0,0,0
G420151001000910010,480,525,508,0,0,0,14,1,1,0,0,1
G420151001000910010,485,536,518,0,1,1,15,0,1,0,0,0
G420151001000910010,490,538,524,0,0,1,13,0,0,0,0,0
G420151001000910010,495,512,489,1,0,1,21,0,0,0,0,0
G420151001000910010,500,537,523,0,1,1,11,0,1,0,0,0
G420151001000910010,505,528,508,0,0,0,19,0,0,1,0,0
G420151001000910010,510,494,468,0,0,1,23,1,1,0,0,0
G420151001000910010,515,506,484,1,0,0,21,0,0,0,0,0
G420151001000910010,520,516,486,0,1,5,19,3,0,2,0,0
G420151001000910010,525,479,448,0,2,0,28,1,0,0,0,0
G420151001000910010,530,469,444,1,1,0,20,2,0,1,0,0
G420151001000910010,535,379,356,0,0,0,21,2,0,0,0,0
G420151001000920010,480,416,400,0,2,0,9,1,2,2,0,0
G420151001000920010,485,413,403,0,1,0,9,0,0,0,0,0
G420151001000920010,490,423,398,0,0,0,23,1,0,1,0,0
G420151001000920010,495,426,404,0,3,2,16,0,1,0,0,0
G420151001000920010,500,435,406,0,0,0,24,0,3,2,0,0
G420151001000920010,505,389,360,0,1,0,26,1,1,0,0,0
G420151001000920010,510,399,382,0,2,0,14,0,0,1,0,0
G420151001000920010,515,391,368,0,0,2,19,0,1,1,0,0
G420151001000920010,520,408,387,0,1,0,16,1,1,2,0,0
G420151001000920010,525,404,379,0,1,0,23,0,1,0,0,0
G420151001000920010,530,389,360,0,2,0,24,0,3,0,0,0
G420151001000920010,535,385,358,0,2,1,21,0,2,1,0,0
G420151001001010010,480,484,462,0,0,0,21,1,0,0,0,0
G420151001001010010,485,494,484,0,0,0,10,0,0,0,0,0
G420151001001010010,490,474,460,0,1,0,12,1,0,0,0,0
G420151001001010010,495,542,521,0,1,1,16,0,2,0,0,1
G420151001001010010,500,461,442,0,1,0,13,1,0,4,0,0
G420151001001010010,505,483,469,1,0,2,7,0,1,3,0,0
G420151001001010010,510,459,450,0,0,0,9,0,0,0,0,0
G420151001001010010,515,386,375,0,2,1,7,0,1,0,0,0
G420151001001010010,520,374,362,0,1,0,11,0,0,0,0,0
G420151001001010010,525,326,314,0,0,1,9,0,1,1,0,0
G420151001001010010,530,353,338,0,0,1,12,0,2,0,0,0
G420151001001010010,535,451,425,0,0,1,22,1,2,0,0,0
G420151001001020010,480,403,383,0,0,0,17,0,0,3,0,0
G420151001001020010,485,390,370,0,2,0,15,0,0,3,0,0
G420151001001020010,490,403,386,0,1,1,13,0,1,1,0,0
G420151001001020010,495,422,393,0,2,2,24,0,1,0,0,0
G420151001001020010,500,385,366,0,2,0,17,0,0,0,0,0
G420151001001020010,505,386,369,0,1,0,14,0,0,2,0,0
G420151001001020010,510,403,382,0,2,2,14,0,0,3,0,0
G420151001001020010,515,397,372,0,2,0,20,1,2,0,0,0
G420151001001020010,520,402,383,0,0,0,16,0,2,1,0,0
G420151001001020010,525,407,388,0,0,0,17,0,0,2,0,0
G420151001001020010,530,345,315,0,0,1,23,0,2,4,0,0
G420151001001020010,535,350,331,1,1,0,15,1,1,0,0,0
G420151001001110010,480,441,415,0,1,1,20,1,3,0,0,0
G420151001001110010,485,434,416,0,1,0,15,1,1,0,0,0
G420151001001110010,490,445,431,0,0,1,13,0,0,0,0,0
G420151001001110010,495,446,429,0,1,0,12,4,0,0,0,0
G420151001001110010,500,427,403,1,1,1,17,0,2,1,0,1
G420151001001110010,505,416,398,0,1,0,13,1,0,3,0,0
G420151001001110010,510,389,377,0,1,3,6,0,1,1,0,0
G420151001001110010,515,338,329,0,0,0,8,0,0,1,0,0
G420151001001110010,520,327,316,0,2,1,7,0,1,0,0,0
G420151001001110010,525,324,312,0,2,0,10,0,0,0,0,0
G420151001001110010,530,351,338,0,0,1,11,0,1,0,0,0
G420151001001110010,535,413,387,0,0,1,21,1,3,0,0,0
G420151001001120010,480,532,502,0,1,1,22,0,0,6,0,0
G420151001001120010,485,562,540,0,1,2,18,0,1,0,0,0
G420151001001120010,490,499,473,0,2,0,22,0,1,1,0,0
G420151001001120010,495,523,499,0,1,2,21,0,0,0,0,0
G420151001001120010,500,525,506,0,1,1,16,0,0,1,0,0
G420151001001120010,505,529,509,0,0,1,15,0,0,4,0,0
G420151001001120010,510,544,516,0,3,1,20,1,1,2,0,0
G420151001001120010,515,501,479,0,0,0,20,0,2,0,0,0
G420151001001120010,520,509,489,0,0,0,18,0,1,1,0,0
G420151001001120010,525,474,453,0,0,1,17,0,0,3,0,0
G420151001001120010,530,456,429,0,0,1,20,0,2,4,0,0
G420151001001120010,535,449,416,1,1,0,26,1,4,0,0,0
G420151001001210010,480,574,558,1,1,0,13,0,1,0,0,0
G420151001001210010,485,524,507,0,3,0,12,0,2,0,0,0
G420151001001210010,490,534,513,1,0,1,17,1,1,0,0,0
G420151001001210010,495,513,498,0,0,0,12,3,0,0,0,0
G420151001001210010,500,480,464,0,2,0,11,1,1,0,0,1
G420151001001210010,505,494,473,1,0,1,15,1,0,3,0,0
G420151001001210010,510,493,480,0,2,0,9,0,1,1,0,0
G420151001001210010,515,436,425,0,0,1,9,0,0,1,0,0
G420151001001210010,520,387,370,0,2,0,13,0,1,1,0,0
G420151001001210010,525,368,360,0,1,0,7,0,0,0,0,0
G420151001001210010,530,376,359,0,1,1,14,0,1,0,0,0
G420151001001210010,535,395,379,0,0,1,13,0,2,0,0,0
G420151001001220010,480,589,568,0,1,1,16,1,2,0,0,0
G420151001001220010,485,589,564,0,1,0,23,0,1,0,0,0
G420151001001220010,490,601,580,0,1,3,16,0,0,1,0,0
G420151001001220010,495,610,591,0,2,1,15,0,0,1,0,0
G420151001001220010,500,616,598,0,0,0,15,1,0,2,0,0
G420151001001220010,505,580,557,0,1,0,20,0,0,2,0,0
G420151001001220010,510,606,584,0,1,0,17,1,3,0,0,0
G420151001001220010,515,604,584,0,0,0,19,0,1,0,0,0
G420151001001220010,520,616,599,0,0,0,15,0,0,2,0,0
G420151001001220010,525,586,553,0,1,2,23,0,2,5,0,0
G420151001001220010,530,566,538,1,0,0,25,1,1,0,0,0
G420151001001220010,535,531,499,1,2,0,24,2,3,0,0,0
G420151001001310010,480,455,443,0,1,0,10,0,1,0,0,0
G420151001001310010,485,464,449,2,3,0,9,0,1,0,0,0
G420151001001310010,490,465,458,0,0,0,6,0,1,0,0,0
G420151001001310010,495,400,387,0,0,1,8,3,1,0,0,0
G420151001001310010,500,414,403,0,1,0,9,1,0,0,0,0
G420151001001310010,505,404,388,1,1,1,11,1,1,0,0,0
G420151001001310010,510,402,391,0,0,0,8,0,1,2,0,0
G420151001001310010,515,385,373,0,1,0,10,0,0,1,0,0
G420151001001310010,520,363,349,0,0,0,13,0,1,0,0,0
G420151001001310010,525,327,317,0,0,0,10,0,0,0,0,0
G420151001001310010,530,334,316,0,1,1,16,0,0,0,0,0
G420151001001310010,535,328,312,0,0,0,12,1,3,0,0,0
G420151001001320010,480,487,467,0,1,1,15,2,1,0,0,0
G420151001001320010,485,478,454,0,1,0,23,0,0,0,0,0
G420151001001320010,490,483,469,0,0,2,12,0,0,0,0,0
G420151001001320010,495,482,469,0,1,0,11,0,0,1,0,0
G420151001001320010,500,464,451,0,0,0,11,0,1,1,0,0
G420151001001320010,505,466,446,1,1,0,15,1,0,2,0,0
G420151001001320010,510,472,454,0,1,0,15,0,2,0,0,0
G420151001001320010,515,466,449,0,0,0,17,0,0,0,0,0
G420151001001320010,520,469,458,0,1,0,8,0,0,2,0,0
G420151001001320010,525,472,446,0,0,1,19,0,2,4,0,0
G420151001001320010,530,452,428,0,3,0,19,0,2,0,0,0
G420151001001320010,535,424,397,1,0,0,24,1,1,0,0,0
G420151001002910010,480,398,374,0,2,0,15,2,3,2,0,0
G420151001002910010,485,397,372,0,0,5,18,0,1,1,0,0
G420151001002910010,490,396,371,0,0,1,20,0,1,3,0,0
G420151001002910010,495,368,337,0,2,1,18,5,0,5,0,0
G420151001002910010,500,377,357,0,0,0,16,3,0,1,0,0
G420151001002910010,505,373,352,0,0,0,17,1,1,1,1,0
G420151001002910010,510,380,359,0,0,3,15,0,1,1,1,0
G420151001002910010,515,396,365,0,2,0,27,1,1,0,0,0
G420151001002910010,520,384,354,0,0,0,25,2,1,2,0,0
G420151001002910010,525,362,333,0,0,0,21,1,2,5,0,0
G420151001002910010,530,364,334,0,0,0,23,2,1,4,0,0
G420151001002910010,535,320,279,0,3,0,31,1,2,3,0,1
G420151001002920010,480,425,400,0,0,0,23,1,1,0,0,0
G420151001002920010,485,442,413,1,3,0,22,1,2,0,0,0
G420151001002920010,490,418,393,1,1,0,21,1,1,0,0,0
G420151001002920010,495,412,392,0,2,1,14,0,1,2,0,0
G420151001002920010,500,439,419,1,3,0,15,0,0,1,0,0
G420151001002920010,505,432,408,0,1,1,21,0,0,1,0,0
G420151001002920010,510,450,427,0,5,0,16,1,1,0,0,0
G420151001002920010,515,360,324,0,2,0,29,0,4,1,0,0
G420151001002920010,520,361,343,1,1,0,14,0,1,1,0,0
G420151001002920010,525,363,346,0,1,0,15,0,1,0,0,0
G420151001002920010,530,356,316,0,2,0,33,0,2,3,0,0
G420151001002920010,535,341,312,0,0,0,24,0,5,0,0,0
G420151002000110010,480,324,316,0,1,0,6,0,1,0,0,0
G420151002000110010,485,364,350,1,1,0,11,0,1,0,0,0
G420151002000110010,490,309,297,1,2,0,8,0,1,0,0,0
G420151002000110010,495,357,349,0,0,1,6,0,1,0,0,0
G420151002000110010,500,305,293,0,0,0,10,2,0,0,0,0
G420151002000110010,505,354,346,0,0,0,8,0,0,0,0,0
G420151002000110010,510,316,304,1,2,1,6,1,1,0,0,0
G420151002000110010,515,317,306,0,1,0,7,0,1,2,0,0
G420151002000110010,520,303,291,0,0,0,11,0,0,1,0,0
G420151002000110010,525,280,267,0,0,0,12,0,1,0,0,0
G420151002000110010,530,240,226,0,0,0,14,0,0,0,0,0
G420151002000110010,535,279,265,0,1,0,12,0,1,0,0,0
G420151002000120010,480,419,407,0,0,2,10,0,0,0,0,0
G420151002000120010,485,433,419,0,1,0,12,0,0,1,0,0
G420151002000120010,490,398,388,0,0,0,8,0,1,1,0,0
G420151002000120010,495,436,415,1,1,0,14,1,2,2,0,0
G420151002000120010,500,383,374,0,0,0,9,0,0,0,0,0
G420151002000120010,505,450,436,0,0,0,14,0,0,0,0,0
G420151002000120010,510,412,402,0,1,0,7,0,0,2,0,0
G420151002000120010,515,397,378,0,1,0,11,0,3,4,0,0
G420151002000120010,520,408,388,0,1,0,18,0,1,0,0,0
G420151002000120010,525,371,349,1,0,0,18,2,1,0,0,0
G420151002000120010,530,391,370,0,0,0,18,0,3,0,0,0
G420151002000120010,535,420,390,0,0,0,29,0,1,0,0,0
G420151002000210010,480,433,408,0,1,0,22,0,2,0,0,0
G420151002000210010,485,386,366,0,2,0,18,0,0,0,0,0
G420151002000210010,490,367,351,2,2,0,11,0,1,0,0,0
G420151002000210010,495,352,341,0,1,1,8,0,1,0,0,0
G420151002000210010,500,367,353,0,0,1,12,0,1,0,0,0
G420151002000210010,505,352,337,0,0,0,12,2,1,0,0,0
G420151002000210010,510,359,343,1,0,1,13,0,1,0,0,0
G420151002000210010,515,337,330,0,1,0,4,1,0,1,0,0
G420151002000210010,520,323,310,0,1,0,10,0,1,1,0,0
G420151002000210010,525,316,302,0,0,0,13,0,0,1,0,0
G420151002000210010,530,321,296,0,0,0,24,1,0,0,0,0
G420151002000210010,535,334,308,0,2,0,24,0,0,0,0,0
G420151002000220010,480,292,281,0,0,0,11,0,0,0,0,0
G420151002000220010,485,358,337,1,1,0,14,1,2,2,0,0
G420151002000220010,490,374,356,2,0,0,16,0,0,0,0,0
G420151002000220010,495,342,330,0,0,0,11,0,0,1,0,0
G420151002000220010,500,349,340,0,0,0,6,0,0,3,0,0
G420151002000220010,505,322,304,0,1,0,12,0,3,2,0,0
G420151002000220010,510,323,305,0,1,0,16,0,1,0,0,0
G420151002000220010,515,412,389,1,0,0,20,0,2,0,0,0
G420151002000220010,520,368,351,0,0,0,15,0,2,0,0,0
G420151002000220010,525,379,354,0,0,0,23,1,1,0,0,0
G420151002000220010,530,335,319,0,0,0,15,0,0,1,0,0
G420151002000220010,535,365,344,0,0,0,21,0,0,0,0,0
G420151002000310010,480,356,346,0,0,0,10,0,0,0,0,0
G420151002000310010,485,359,334,0,1,0,17,0,2,5,0,0
G420151002000310010,490,358,346,0,0,0,12,0,0,0,0,0
G420151002000310010,495,315,299,2,1,1,11,0,1,0,0,0
G420151002000310010,500,342,334,0,0,1,7,0,0,0,0,0
G420151002000310010,505,303,289,0,0,0,11,0,1,2,0,0
G420151002000310010,510,372,356,0,0,0,15,0,1,0,0,0
G420151002000310010,515,313,297,1,1,1,12,1,0,0,0,0
G420151002000310010,520,316,301,0,2,0,10,1,1,1,0,0
G420151002000310010,525,294,281,0,0,0,13,0,0,0,0,0
G420151002000310010,530,296,275,0,0,0,18,2,1,0,0,0
G420151002000310010,535,288,264,0,1,0,19,3,0,1,0,0
G420151002000320010,480,404,389,0,0,0,14,0,0,1,0,0
G420151002000320010,485,412,392,0,0,0,12,0,3,5,0,0
G420151002000320010,490,408,388,0,3,0,15,0,2,0,0,0
G420151002000320010,495,395,376,1,0,0,17,0,1,0,0,0
G420151002000320010,500,410,392,0,0,0,17,0,1,0,0,0
G420151002000320010,505,408,393,0,0,0,12,0,2,1,0,0
G420151002000320010,510,389,370,0,0,0,18,0,1,0,0,0
G420151002000320010,515,372,351,0,0,0,19,2,0,0,0,0
G420151002000320010,520,378,365,2,0,0,10,0,0,1,0,0
G420151002000320010,525,281,253,0,0,0,27,0,0,1,0,0
G420151002000320010,530,269,251,0,0,0,17,1,0,0,0,0
G420151002000320010,535,336,317,1,0,0,17,0,1,0,0,0
G420151002000410010,480,280,261,1,1,0,14,0,3,0,0,0
G420151002000410010,485,298,287,0,1,1,8,0,1,0,0,0
G420151002000410010,490,299,289,0,2,0,8,0,0,0,0,0
G420151002000410010,495,254,234,0,2,0,15,1,1,1,0,0
G420151002000410010,500,267,251,0,3,0,13,0,0,0,0,0
G420151002000410010,505,262,245,1,1,0,13,0,1,1,0,0
G420151002000410010,510,309,290,0,0,0,16,0,1,2,0,0
G420151002000410010,515,281,265,0,1,2,10,0,2,1,0,0
G420151002000410010,520,276,258,1,2,1,13,1,0,0,0,0
